CountyName,CustomersServed,CustomersAffected,timestamp,EMC
Barbour,4493,3,06-07-2025 05:55:01,PEA River Electric Coop
Barbour,4493,7,06-07-2025 09:55:01,PEA River Electric Coop
Barbour,4493,1,06-07-2025 10:10:01,PEA River Electric Coop
Barbour,4493,1,06-07-2025 10:25:01,PEA River Electric Coop
Barbour,4493,1,06-07-2025 10:40:01,PEA River Electric Coop
Barbour,4493,2,06-07-2025 10:55:01,PEA River Electric Coop
Barbour,4493,2,06-07-2025 11:10:01,PEA River Electric Coop
Barbour,4493,1,06-07-2025 11:25:01,PEA River Electric Coop
Barbour,4493,1,06-07-2025 11:40:01,PEA River Electric Coop
Barbour,4493,1,06-07-2025 11:55:01,PEA River Electric Coop
Dale,10444,4,06-07-2025 19:25:01,PEA River Electric Coop
Dale,10444,4,06-07-2025 19:40:01,PEA River Electric Coop
Dale,10444,4,06-07-2025 19:55:01,PEA River Electric Coop
Dale,10444,4,06-07-2025 20:10:01,PEA River Electric Coop
Dale,10444,4,06-07-2025 20:25:01,PEA River Electric Coop
Dale,10444,4,06-07-2025 20:40:01,PEA River Electric Coop
Dale,10444,4,06-07-2025 20:55:01,PEA River Electric Coop
Henry,4280,2,06-07-2025 23:10:01,PEA River Electric Coop
Barbour,4493,2,06-07-2025 23:10:01,PEA River Electric Coop
Henry,4280,232,06-07-2025 23:25:01,PEA River Electric Coop
Barbour,4493,90,06-07-2025 23:25:01,PEA River Electric Coop
Henry,4280,232,06-07-2025 23:40:01,PEA River Electric Coop
Barbour,4493,90,06-07-2025 23:40:01,PEA River Electric Coop
Henry,4280,232,06-07-2025 23:55:01,PEA River Electric Coop
Barbour,4493,90,06-07-2025 23:55:01,PEA River Electric Coop
Henry,4280,232,06-08-2025 00:10:01,PEA River Electric Coop
Barbour,4493,90,06-08-2025 00:10:01,PEA River Electric Coop
Henry,4280,232,06-08-2025 00:25:01,PEA River Electric Coop
Barbour,4493,90,06-08-2025 00:25:01,PEA River Electric Coop
Henry,4280,232,06-08-2025 00:40:01,PEA River Electric Coop
Barbour,4493,90,06-08-2025 00:40:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 00:55:00,PEA River Electric Coop
Barbour,4493,6,06-08-2025 00:55:00,PEA River Electric Coop
Henry,4280,10,06-08-2025 01:10:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 01:10:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 01:25:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 01:25:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 01:40:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 01:40:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 01:55:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 01:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 02:10:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 02:10:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 02:25:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 02:25:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 02:40:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 02:40:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 02:55:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 02:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 03:10:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 03:10:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 03:25:00,PEA River Electric Coop
Barbour,4493,6,06-08-2025 03:25:00,PEA River Electric Coop
Henry,4280,10,06-08-2025 03:40:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 03:40:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 03:55:01,PEA River Electric Coop
Barbour,4493,9,06-08-2025 03:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 04:10:01,PEA River Electric Coop
Barbour,4493,9,06-08-2025 04:10:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 04:25:01,PEA River Electric Coop
Barbour,4493,9,06-08-2025 04:25:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 04:40:01,PEA River Electric Coop
Barbour,4493,9,06-08-2025 04:40:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 04:55:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 04:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 05:10:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 05:10:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 05:25:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 05:25:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 05:40:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 05:40:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 05:55:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 05:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 06:10:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 06:10:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 06:25:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 06:25:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 06:40:01,PEA River Electric Coop
Barbour,4493,7,06-08-2025 06:40:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 06:55:01,PEA River Electric Coop
Barbour,4493,7,06-08-2025 06:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 07:10:01,PEA River Electric Coop
Barbour,4493,7,06-08-2025 07:10:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 07:25:01,PEA River Electric Coop
Barbour,4493,7,06-08-2025 07:25:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 07:40:01,PEA River Electric Coop
Barbour,4493,7,06-08-2025 07:40:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 07:55:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 07:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 08:10:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 08:10:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 08:25:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 08:25:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 08:40:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 08:40:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 08:55:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 08:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 09:10:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 09:10:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 09:25:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 09:25:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 09:40:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 09:40:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 09:55:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 09:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 10:10:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 10:10:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 10:25:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 10:25:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 10:40:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 10:40:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 10:55:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 10:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 11:10:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 11:10:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 11:25:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 11:25:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 11:40:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 11:40:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 11:55:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 11:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 12:10:00,PEA River Electric Coop
Barbour,4493,6,06-08-2025 12:10:00,PEA River Electric Coop
Henry,4280,10,06-08-2025 12:25:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 12:25:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 12:40:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 12:40:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 12:55:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 12:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 13:10:00,PEA River Electric Coop
Barbour,4493,6,06-08-2025 13:10:00,PEA River Electric Coop
Henry,4280,10,06-08-2025 13:25:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 13:25:01,PEA River Electric Coop
Dale,10444,2,06-08-2025 13:25:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 13:40:02,PEA River Electric Coop
Barbour,4493,6,06-08-2025 13:40:02,PEA River Electric Coop
Dale,10444,2,06-08-2025 13:40:02,PEA River Electric Coop
Henry,4280,10,06-08-2025 13:55:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 13:55:01,PEA River Electric Coop
Dale,10444,2,06-08-2025 13:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 14:10:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 14:10:01,PEA River Electric Coop
Dale,10444,2,06-08-2025 14:10:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 14:25:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 14:25:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 14:40:00,PEA River Electric Coop
Barbour,4493,6,06-08-2025 14:40:00,PEA River Electric Coop
Henry,4280,10,06-08-2025 14:55:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 14:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 15:10:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 15:10:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 15:25:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 15:25:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 15:40:01,PEA River Electric Coop
Barbour,4493,8,06-08-2025 15:40:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 15:55:01,PEA River Electric Coop
Barbour,4493,8,06-08-2025 15:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 16:10:01,PEA River Electric Coop
Barbour,4493,8,06-08-2025 16:10:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 16:25:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 16:25:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 16:40:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 16:40:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 16:55:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 16:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 17:10:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 17:10:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 17:25:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 17:25:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 17:40:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 17:40:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 17:55:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 17:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 18:10:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 18:10:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 18:25:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 18:25:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 18:40:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 18:40:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 18:55:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 18:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 19:10:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 19:10:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 19:25:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 19:25:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 19:40:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 19:40:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 19:55:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 19:55:01,PEA River Electric Coop
Henry,4280,10,06-08-2025 20:10:01,PEA River Electric Coop
Barbour,4493,6,06-08-2025 20:10:01,PEA River Electric Coop
Dale,10444,1,06-09-2025 12:10:01,PEA River Electric Coop
Dale,10444,1,06-09-2025 12:25:01,PEA River Electric Coop
Dale,10444,1,06-09-2025 12:40:01,PEA River Electric Coop
Dale,10444,1,06-09-2025 12:55:01,PEA River Electric Coop
Dale,10444,1,06-09-2025 14:25:01,PEA River Electric Coop
Barbour,4493,1,06-09-2025 15:25:01,PEA River Electric Coop
Barbour,4493,1,06-09-2025 15:40:01,PEA River Electric Coop
Barbour,4493,1,06-09-2025 15:55:01,PEA River Electric Coop
Barbour,4493,1,06-09-2025 16:10:00,PEA River Electric Coop
Barbour,4493,1,06-09-2025 22:40:01,PEA River Electric Coop
Barbour,4493,1,06-09-2025 22:55:01,PEA River Electric Coop
Dale,10444,1,06-09-2025 23:40:01,PEA River Electric Coop
Dale,10444,1,06-09-2025 23:55:01,PEA River Electric Coop
Dale,10444,234,06-10-2025 01:40:01,PEA River Electric Coop
Dale,10444,234,06-10-2025 01:55:01,PEA River Electric Coop
Dale,10444,2,06-10-2025 02:25:01,PEA River Electric Coop
Barbour,4493,1,06-10-2025 02:40:01,PEA River Electric Coop
Dale,10444,2,06-10-2025 02:40:01,PEA River Electric Coop
Barbour,4493,1,06-10-2025 02:55:01,PEA River Electric Coop
Dale,10444,2,06-10-2025 02:55:01,PEA River Electric Coop
Barbour,4493,1,06-10-2025 03:10:01,PEA River Electric Coop
Barbour,4493,1,06-10-2025 03:25:01,PEA River Electric Coop
Barbour,4493,1,06-10-2025 03:40:01,PEA River Electric Coop
Henry,4280,1,06-10-2025 13:55:01,PEA River Electric Coop
Henry,4280,1,06-10-2025 14:10:01,PEA River Electric Coop
Henry,4280,15,06-10-2025 16:10:01,PEA River Electric Coop
Henry,4280,1,06-10-2025 16:55:01,PEA River Electric Coop
Henry,4280,1,06-10-2025 17:10:01,PEA River Electric Coop
Henry,4280,1,06-10-2025 17:25:01,PEA River Electric Coop
Henry,4280,1,06-10-2025 17:40:01,PEA River Electric Coop
Dale,10444,1,06-11-2025 10:25:01,PEA River Electric Coop
Dale,10444,1,06-11-2025 10:40:01,PEA River Electric Coop
Dale,10444,1,06-11-2025 10:55:01,PEA River Electric Coop
Dale,10444,1,06-11-2025 11:10:02,PEA River Electric Coop
Dale,10444,2,06-11-2025 15:55:01,PEA River Electric Coop
Henry,4280,14,06-11-2025 21:10:01,PEA River Electric Coop
Henry,4280,14,06-11-2025 21:25:01,PEA River Electric Coop
Henry,4280,14,06-11-2025 21:40:01,PEA River Electric Coop
Henry,4280,14,06-11-2025 21:55:01,PEA River Electric Coop
Henry,4280,14,06-11-2025 22:10:01,PEA River Electric Coop
Henry,4280,14,06-11-2025 22:25:01,PEA River Electric Coop
Barbour,4493,1,06-12-2025 15:10:01,PEA River Electric Coop
Barbour,4493,1,06-12-2025 15:25:01,PEA River Electric Coop
Barbour,4493,2,06-12-2025 20:55:01,PEA River Electric Coop
Barbour,4493,2,06-12-2025 21:10:01,PEA River Electric Coop
Barbour,4493,2,06-12-2025 21:25:01,PEA River Electric Coop
Barbour,4493,2,06-12-2025 21:40:01,PEA River Electric Coop
Henry,4280,1,06-13-2025 15:25:01,PEA River Electric Coop
Henry,4280,1,06-13-2025 15:40:01,PEA River Electric Coop
Henry,4280,1,06-13-2025 15:55:01,PEA River Electric Coop
Henry,4280,1,06-13-2025 17:40:01,PEA River Electric Coop
Henry,4280,1,06-13-2025 17:55:01,PEA River Electric Coop
Henry,4280,1,06-13-2025 18:10:01,PEA River Electric Coop
Henry,4280,1,06-13-2025 18:25:01,PEA River Electric Coop
Dale,10444,74,06-13-2025 21:55:01,PEA River Electric Coop
Dale,10444,74,06-13-2025 22:10:01,PEA River Electric Coop
Dale,10444,84,06-13-2025 22:25:01,PEA River Electric Coop
Dale,10444,84,06-13-2025 22:40:01,PEA River Electric Coop
Dale,10444,84,06-13-2025 22:55:01,PEA River Electric Coop
Dale,10444,84,06-13-2025 23:10:01,PEA River Electric Coop
Dale,10444,84,06-13-2025 23:25:01,PEA River Electric Coop
Dale,10444,85,06-13-2025 23:40:01,PEA River Electric Coop
Dale,10444,10,06-13-2025 23:55:01,PEA River Electric Coop
Dale,10444,10,06-14-2025 00:10:01,PEA River Electric Coop
Barbour,4493,20,06-14-2025 05:55:01,PEA River Electric Coop
Barbour,4493,46,06-14-2025 06:10:01,PEA River Electric Coop
Barbour,4493,46,06-14-2025 06:25:01,PEA River Electric Coop
Barbour,4493,46,06-14-2025 06:40:01,PEA River Electric Coop
Barbour,4493,46,06-14-2025 06:55:01,PEA River Electric Coop
Barbour,4493,46,06-14-2025 07:10:01,PEA River Electric Coop
Henry,4280,1,06-14-2025 14:40:01,PEA River Electric Coop
Henry,4280,1,06-14-2025 14:55:01,PEA River Electric Coop
Henry,4280,1,06-14-2025 15:10:01,PEA River Electric Coop
Barbour,4493,3,06-14-2025 15:10:01,PEA River Electric Coop
Henry,4280,1,06-14-2025 15:25:01,PEA River Electric Coop
Barbour,4493,3,06-14-2025 15:25:01,PEA River Electric Coop
Henry,4280,1,06-14-2025 15:40:01,PEA River Electric Coop
Barbour,4493,3,06-14-2025 15:40:01,PEA River Electric Coop
Barbour,4493,3,06-14-2025 15:55:00,PEA River Electric Coop
Barbour,4493,3,06-14-2025 16:10:01,PEA River Electric Coop
Barbour,4493,3,06-14-2025 16:25:01,PEA River Electric Coop
Dale,10444,2,06-14-2025 21:10:01,PEA River Electric Coop
Dale,10444,1,06-15-2025 01:10:01,PEA River Electric Coop
Dale,10444,1,06-15-2025 01:25:01,PEA River Electric Coop
Dale,10444,1,06-15-2025 01:40:01,PEA River Electric Coop
Dale,10444,1,06-15-2025 01:55:01,PEA River Electric Coop
Dale,10444,1,06-15-2025 02:10:00,PEA River Electric Coop
Dale,10444,1,06-15-2025 02:25:01,PEA River Electric Coop
Barbour,4493,1,06-15-2025 12:55:01,PEA River Electric Coop
Barbour,4493,1,06-15-2025 13:10:01,PEA River Electric Coop
Barbour,4493,1,06-15-2025 13:25:01,PEA River Electric Coop
Barbour,4493,1,06-15-2025 13:40:01,PEA River Electric Coop
Dale,10444,2,06-15-2025 13:40:01,PEA River Electric Coop
Barbour,4493,1,06-15-2025 13:55:01,PEA River Electric Coop
Dale,10444,2,06-15-2025 13:55:01,PEA River Electric Coop
Dale,10444,2,06-15-2025 14:10:01,PEA River Electric Coop
Dale,10444,2,06-15-2025 14:25:01,PEA River Electric Coop
Dale,10444,2,06-15-2025 14:40:01,PEA River Electric Coop
Dale,10444,4,06-15-2025 14:55:01,PEA River Electric Coop
Dale,10444,4,06-15-2025 15:10:01,PEA River Electric Coop
Henry,4280,1,06-15-2025 17:55:01,PEA River Electric Coop
Henry,4280,1,06-16-2025 00:40:01,PEA River Electric Coop
Henry,4280,1,06-16-2025 00:55:01,PEA River Electric Coop
Barbour,4493,1,06-16-2025 00:55:01,PEA River Electric Coop
Henry,4280,1,06-16-2025 01:10:01,PEA River Electric Coop
Barbour,4493,1,06-16-2025 01:10:01,PEA River Electric Coop
Henry,4280,1,06-16-2025 01:25:01,PEA River Electric Coop
Barbour,4493,69,06-16-2025 01:25:01,PEA River Electric Coop
Dale,10444,48,06-16-2025 01:25:01,PEA River Electric Coop
Henry,4280,1,06-16-2025 01:40:01,PEA River Electric Coop
Barbour,4493,1,06-16-2025 01:40:01,PEA River Electric Coop
Henry,4280,1,06-16-2025 01:55:01,PEA River Electric Coop
Barbour,4493,1,06-16-2025 01:55:01,PEA River Electric Coop
Henry,4280,1,06-16-2025 02:10:01,PEA River Electric Coop
Barbour,4493,1,06-16-2025 02:10:01,PEA River Electric Coop
Barbour,4493,1,06-16-2025 02:25:01,PEA River Electric Coop
Barbour,4493,1,06-16-2025 02:40:01,PEA River Electric Coop
Barbour,4493,1,06-16-2025 02:55:01,PEA River Electric Coop
Henry,4280,2,06-16-2025 06:10:01,PEA River Electric Coop
Henry,4280,27,06-16-2025 06:25:01,PEA River Electric Coop
Henry,4280,27,06-16-2025 06:40:01,PEA River Electric Coop
Henry,4280,27,06-16-2025 06:55:01,PEA River Electric Coop
Henry,4280,27,06-16-2025 07:10:01,PEA River Electric Coop
Henry,4280,27,06-16-2025 07:25:01,PEA River Electric Coop
Henry,4280,27,06-16-2025 07:40:01,PEA River Electric Coop
Dale,10444,2,06-16-2025 12:10:01,PEA River Electric Coop
Dale,10444,2,06-16-2025 12:25:00,PEA River Electric Coop
Dale,10444,2,06-16-2025 12:40:01,PEA River Electric Coop
Dale,10444,2,06-16-2025 12:55:01,PEA River Electric Coop
Dale,10444,2,06-16-2025 13:10:01,PEA River Electric Coop
Dale,10444,1,06-16-2025 14:40:01,PEA River Electric Coop
Dale,10444,1,06-16-2025 14:55:01,PEA River Electric Coop
Dale,10444,1,06-16-2025 15:10:01,PEA River Electric Coop
Henry,4280,1,06-16-2025 20:55:01,PEA River Electric Coop
Henry,4280,1,06-16-2025 21:10:01,PEA River Electric Coop
Henry,4280,1,06-16-2025 21:40:01,PEA River Electric Coop
Henry,4280,1,06-16-2025 21:55:00,PEA River Electric Coop
Henry,4280,1,06-16-2025 22:10:01,PEA River Electric Coop
Henry,4280,1,06-16-2025 22:25:01,PEA River Electric Coop
Henry,4280,2,06-16-2025 22:40:01,PEA River Electric Coop
Henry,4280,2,06-16-2025 22:55:01,PEA River Electric Coop
Dale,10444,2,06-16-2025 23:10:01,PEA River Electric Coop
Dale,10444,2,06-16-2025 23:25:01,PEA River Electric Coop
Dale,10444,2,06-16-2025 23:40:00,PEA River Electric Coop
Dale,10444,2,06-16-2025 23:55:01,PEA River Electric Coop
Dale,10444,2,06-17-2025 10:40:01,PEA River Electric Coop
Dale,10444,2,06-17-2025 10:55:01,PEA River Electric Coop
Henry,4280,4,06-17-2025 14:10:01,PEA River Electric Coop
Henry,4280,11,06-17-2025 14:40:01,PEA River Electric Coop
Henry,4280,60,06-17-2025 14:55:01,PEA River Electric Coop
Henry,4280,61,06-17-2025 15:10:01,PEA River Electric Coop
Henry,4280,62,06-17-2025 15:25:01,PEA River Electric Coop
Henry,4280,6,06-17-2025 17:40:00,PEA River Electric Coop
Henry,4280,260,06-17-2025 17:55:01,PEA River Electric Coop
Henry,4280,260,06-17-2025 18:10:01,PEA River Electric Coop
Henry,4280,260,06-17-2025 18:25:01,PEA River Electric Coop
Henry,4280,3,06-17-2025 19:40:00,PEA River Electric Coop
Barbour,4493,1,06-17-2025 19:40:00,PEA River Electric Coop
Henry,4280,3,06-17-2025 19:55:01,PEA River Electric Coop
Barbour,4493,1,06-17-2025 19:55:01,PEA River Electric Coop
Barbour,4493,1,06-17-2025 20:10:00,PEA River Electric Coop
Dale,10444,34,06-17-2025 20:10:00,PEA River Electric Coop
Barbour,4493,1,06-17-2025 20:25:01,PEA River Electric Coop
Dale,10444,2,06-17-2025 20:40:01,PEA River Electric Coop
Dale,10444,2,06-17-2025 20:55:01,PEA River Electric Coop
Dale,10444,2,06-17-2025 21:10:01,PEA River Electric Coop
Henry,4280,2,06-17-2025 21:25:01,PEA River Electric Coop
Dale,10444,2,06-17-2025 21:25:01,PEA River Electric Coop
Henry,4280,2,06-17-2025 21:40:01,PEA River Electric Coop
Dale,10444,2,06-17-2025 21:40:01,PEA River Electric Coop
Henry,4280,2,06-17-2025 21:55:01,PEA River Electric Coop
Henry,4280,2,06-17-2025 22:10:01,PEA River Electric Coop
Henry,4280,2,06-17-2025 22:25:01,PEA River Electric Coop
Henry,4280,2,06-17-2025 22:40:00,PEA River Electric Coop
Henry,4280,2,06-17-2025 22:55:01,PEA River Electric Coop
Henry,4280,2,06-17-2025 23:10:01,PEA River Electric Coop
Dale,10444,2,06-18-2025 03:10:00,PEA River Electric Coop
Dale,10444,2,06-18-2025 03:25:01,PEA River Electric Coop
Dale,10444,2,06-18-2025 03:40:00,PEA River Electric Coop
Barbour,4493,2,06-18-2025 04:40:00,PEA River Electric Coop
Barbour,4493,2,06-18-2025 04:55:01,PEA River Electric Coop
Barbour,4493,2,06-18-2025 05:10:01,PEA River Electric Coop
Barbour,4493,2,06-18-2025 05:25:01,PEA River Electric Coop
Barbour,4493,2,06-18-2025 05:40:01,PEA River Electric Coop
Barbour,4493,2,06-18-2025 05:55:01,PEA River Electric Coop
Dale,10444,1,06-18-2025 16:55:01,PEA River Electric Coop
Barbour,4493,34,06-18-2025 17:10:01,PEA River Electric Coop
Dale,10444,3,06-18-2025 17:10:01,PEA River Electric Coop
Barbour,4493,2172,06-18-2025 17:25:01,PEA River Electric Coop
Dale,10444,458,06-18-2025 17:25:01,PEA River Electric Coop
Barbour,4493,2172,06-18-2025 17:40:01,PEA River Electric Coop
Dale,10444,458,06-18-2025 17:40:01,PEA River Electric Coop
Barbour,4493,2172,06-18-2025 17:55:01,PEA River Electric Coop
Dale,10444,457,06-18-2025 17:55:01,PEA River Electric Coop
Barbour,4493,2172,06-18-2025 18:10:01,PEA River Electric Coop
Dale,10444,457,06-18-2025 18:10:01,PEA River Electric Coop
Dale,10444,1,06-18-2025 18:25:01,PEA River Electric Coop
Henry,4280,1,06-18-2025 18:55:01,PEA River Electric Coop
Henry,4280,1,06-18-2025 19:10:01,PEA River Electric Coop
Barbour,4493,2,06-18-2025 22:55:01,PEA River Electric Coop
Barbour,4493,4,06-18-2025 23:10:01,PEA River Electric Coop
Barbour,4493,4,06-18-2025 23:25:01,PEA River Electric Coop
Barbour,4493,5,06-18-2025 23:40:01,PEA River Electric Coop
Barbour,4493,9,06-18-2025 23:55:01,PEA River Electric Coop
Barbour,4493,9,06-19-2025 00:10:01,PEA River Electric Coop
Barbour,4493,9,06-19-2025 00:25:01,PEA River Electric Coop
Barbour,4493,9,06-19-2025 00:40:01,PEA River Electric Coop
Barbour,4493,9,06-19-2025 00:55:01,PEA River Electric Coop
Barbour,4493,9,06-19-2025 01:10:01,PEA River Electric Coop
Barbour,4493,7,06-19-2025 01:25:01,PEA River Electric Coop
Barbour,4493,12,06-19-2025 01:40:00,PEA River Electric Coop
Barbour,4493,12,06-19-2025 01:55:01,PEA River Electric Coop
Barbour,4493,5,06-19-2025 02:10:01,PEA River Electric Coop
Barbour,4493,5,06-19-2025 02:25:01,PEA River Electric Coop
Barbour,4493,5,06-19-2025 02:40:01,PEA River Electric Coop
Dale,10444,2,06-19-2025 03:10:01,PEA River Electric Coop
Dale,10444,2,06-19-2025 03:25:01,PEA River Electric Coop
Dale,10444,2,06-19-2025 03:40:01,PEA River Electric Coop
Dale,10444,2,06-19-2025 03:55:01,PEA River Electric Coop
Barbour,4493,1,06-19-2025 13:55:00,PEA River Electric Coop
Barbour,4493,1,06-19-2025 14:10:01,PEA River Electric Coop
Barbour,4493,1,06-19-2025 14:25:01,PEA River Electric Coop
Dale,10444,5,06-19-2025 19:55:01,PEA River Electric Coop
Barbour,4493,1,06-19-2025 20:10:01,PEA River Electric Coop
Dale,10444,8,06-19-2025 20:10:01,PEA River Electric Coop
Barbour,4493,1,06-19-2025 20:25:01,PEA River Electric Coop
