name,customersAffected,customersOutNow,customersServed,timestamp,EMC
Randolph,551,0,3727,12-31-2024 14:23:02,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 14:23:02,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 14:38:04,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 14:38:04,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 14:53:05,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 14:53:05,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 15:08:05,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 15:08:05,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 15:23:08,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 15:23:08,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 15:38:02,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 15:38:02,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 15:53:05,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 15:53:05,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 16:08:01,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 16:08:01,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 16:23:03,Tallapoosa River Electric Coop
Lee,4,4,9357,12-31-2024 16:23:03,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 16:23:03,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 16:38:01,Tallapoosa River Electric Coop
Lee,4,4,9357,12-31-2024 16:38:01,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 16:38:01,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 16:53:05,Tallapoosa River Electric Coop
Lee,4,4,9357,12-31-2024 16:53:05,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 16:53:05,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 17:08:03,Tallapoosa River Electric Coop
Lee,4,4,9357,12-31-2024 17:08:03,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 17:08:03,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 17:23:01,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 17:23:01,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 17:38:01,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 17:38:01,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 17:52:59,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 17:52:59,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 18:07:59,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 18:07:59,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 18:22:58,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 18:22:58,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 18:38:01,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 18:38:01,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 18:53:07,Tallapoosa River Electric Coop
Clay,951,951,2686,12-31-2024 18:53:07,Tallapoosa River Electric Coop
Cleburne,63,3,64,12-31-2024 18:53:07,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 19:08:11,Tallapoosa River Electric Coop
Clay,950,950,2686,12-31-2024 19:08:11,Tallapoosa River Electric Coop
Cleburne,63,3,64,12-31-2024 19:08:11,Tallapoosa River Electric Coop
Randolph,679,128,3727,12-31-2024 19:23:10,Tallapoosa River Electric Coop
Clay,964,964,2686,12-31-2024 19:23:10,Tallapoosa River Electric Coop
Cleburne,63,3,64,12-31-2024 19:23:10,Tallapoosa River Electric Coop
Randolph,707,156,3727,12-31-2024 19:38:10,Tallapoosa River Electric Coop
Clay,646,646,2686,12-31-2024 19:38:10,Tallapoosa River Electric Coop
Cleburne,63,3,64,12-31-2024 19:38:10,Tallapoosa River Electric Coop
Randolph,551,0,3727,12-31-2024 19:53:11,Tallapoosa River Electric Coop
Clay,632,632,2686,12-31-2024 19:53:11,Tallapoosa River Electric Coop
Cleburne,63,3,64,12-31-2024 19:53:11,Tallapoosa River Electric Coop
Randolph,552,1,3727,12-31-2024 20:08:13,Tallapoosa River Electric Coop
Clay,632,632,2686,12-31-2024 20:08:13,Tallapoosa River Electric Coop
Cleburne,63,3,64,12-31-2024 20:08:13,Tallapoosa River Electric Coop
Randolph,552,1,3727,12-31-2024 20:23:17,Tallapoosa River Electric Coop
Clay,632,632,2686,12-31-2024 20:23:17,Tallapoosa River Electric Coop
Cleburne,63,3,64,12-31-2024 20:23:17,Tallapoosa River Electric Coop
Randolph,552,1,3727,12-31-2024 20:38:09,Tallapoosa River Electric Coop
Clay,632,632,2686,12-31-2024 20:38:09,Tallapoosa River Electric Coop
Cleburne,63,3,64,12-31-2024 20:38:09,Tallapoosa River Electric Coop
Randolph,552,1,3727,12-31-2024 20:53:08,Tallapoosa River Electric Coop
Clay,632,632,2686,12-31-2024 20:53:08,Tallapoosa River Electric Coop
Cleburne,63,3,64,12-31-2024 20:53:08,Tallapoosa River Electric Coop
Randolph,552,1,3727,12-31-2024 21:08:08,Tallapoosa River Electric Coop
Clay,632,632,2686,12-31-2024 21:08:08,Tallapoosa River Electric Coop
Cleburne,63,3,64,12-31-2024 21:08:08,Tallapoosa River Electric Coop
Randolph,638,87,3727,12-31-2024 21:23:06,Tallapoosa River Electric Coop
Clay,632,632,2686,12-31-2024 21:23:06,Tallapoosa River Electric Coop
Cleburne,63,3,64,12-31-2024 21:23:06,Tallapoosa River Electric Coop
Chambers,51,51,3830,12-31-2024 21:23:06,Tallapoosa River Electric Coop
Randolph,638,87,3727,12-31-2024 21:38:08,Tallapoosa River Electric Coop
Clay,633,633,2686,12-31-2024 21:38:08,Tallapoosa River Electric Coop
Tallapoosa,3,3,1286,12-31-2024 21:38:08,Tallapoosa River Electric Coop
Cleburne,63,3,64,12-31-2024 21:38:08,Tallapoosa River Electric Coop
Chambers,54,54,3830,12-31-2024 21:38:08,Tallapoosa River Electric Coop
Randolph,644,93,3727,12-31-2024 21:53:11,Tallapoosa River Electric Coop
Clay,638,638,2686,12-31-2024 21:53:11,Tallapoosa River Electric Coop
Cleburne,63,3,64,12-31-2024 21:53:11,Tallapoosa River Electric Coop
Chambers,54,54,3830,12-31-2024 21:53:11,Tallapoosa River Electric Coop
Randolph,644,93,3727,12-31-2024 22:08:08,Tallapoosa River Electric Coop
Clay,6,6,2686,12-31-2024 22:08:08,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 22:08:08,Tallapoosa River Electric Coop
Chambers,54,54,3830,12-31-2024 22:08:08,Tallapoosa River Electric Coop
Randolph,644,93,3727,12-31-2024 22:23:07,Tallapoosa River Electric Coop
Clay,2,2,2686,12-31-2024 22:23:07,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 22:23:07,Tallapoosa River Electric Coop
Chambers,54,54,3830,12-31-2024 22:23:07,Tallapoosa River Electric Coop
Randolph,652,101,3727,12-31-2024 22:38:04,Tallapoosa River Electric Coop
Clay,1,1,2686,12-31-2024 22:38:04,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 22:38:04,Tallapoosa River Electric Coop
Chambers,66,66,3830,12-31-2024 22:38:04,Tallapoosa River Electric Coop
Randolph,552,1,3727,12-31-2024 22:53:03,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 22:53:03,Tallapoosa River Electric Coop
Chambers,1,1,3830,12-31-2024 22:53:03,Tallapoosa River Electric Coop
Randolph,552,1,3727,12-31-2024 23:08:04,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 23:08:04,Tallapoosa River Electric Coop
Chambers,1,1,3830,12-31-2024 23:08:04,Tallapoosa River Electric Coop
Randolph,552,1,3727,12-31-2024 23:23:08,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 23:23:08,Tallapoosa River Electric Coop
Chambers,1,1,3830,12-31-2024 23:23:08,Tallapoosa River Electric Coop
